aggregation,axis,evaluation_count,instance,label,mean_duration_seconds,seed,total_duration_seconds
route,serial_fixed_exact_calls,5,c106C15,517,4.016659804619849e-05,2015,0.00020083299023099244
route,serial_fixed_exact_calls,1,c106C15,566,0.0011120839917566627,2015,0.0011120839917566627
route,serial_fixed_exact_calls,116,c106C15,883,1.4229921989367696e-05,2015,0.0016506709507666528
route,serial_fixed_exact_calls,1,c106C15,969,0.0009302499965997413,2015,0.0009302499965997413
operator,parallel_fixed_exact_calls,1,c106C15,ejection_chain,7.089984137564898e-07,2015,7.089984137564898e-07
operator,parallel_fixed_exact_calls,33,c106C15,energy,8.22714223018424e-05,2015,0.0027149569359607995
operator,parallel_fixed_exact_calls,52,c106C15,greedy,0.00011006326978811278,2015,0.0057232900289818645
operator,parallel_fixed_exact_calls,6,c106C15,initial_solution,0.06925356283318251,2015,0.4155213769990951
operator,parallel_fixed_exact_calls,35,c106C15,regret2,8.478694196258272e-05,2015,0.0029675429686903954
operator,parallel_fixed_exact_calls,1,c106C15,relocate,3.7500285543501377e-07,2015,3.7500285543501377e-07
operator,parallel_fixed_exact_calls,41,c106C15,route_elimination,1.911580578208242e-05,2015,0.0007837480370653793
operator,parallel_fixed_exact_calls,30,c106C15,route_merge,1.6793298224608103e-07,2015,5.037989467382431e-06
operator,parallel_fixed_exact_calls,1,c106C15,route_segment_destroy,2.9199873097240925e-07,2015,2.9199873097240925e-07
operator,parallel_fixed_exact_calls,2,c106C15,shaw_related,2.2900348994880915e-07,2015,4.580069798976183e-07
operator,parallel_fixed_exact_calls,23,c106C15,station_pressure,2.699595390130644e-07,2015,6.209069397300482e-06
operator,parallel_fixed_exact_calls,1,c106C15,swap,2.9199873097240925e-07,2015,2.9199873097240925e-07
operator,parallel_fixed_exact_calls,6,c106C15,time_window_conflict,2.9149911521623534e-07,2015,1.748994691297412e-06
operator,parallel_fixed_exact_calls,1,c106C15,two_opt_star,2.9199873097240925e-07,2015,2.9199873097240925e-07
operator,parallel_fixed_exact_calls,67,c106C15,vehicle_count_aware_repair,1.2365716280165447e-05,2015,0.000828502990771085
operator,parallel_fixed_exact_calls,10,c106C15,worst_energy_detour,8.72791963047348e-05,2015,0.000872791963047348
route,parallel_fixed_exact_calls,2,c106C15,1049,0.0005558749980991706,2015,0.0011117499961983413
route,parallel_fixed_exact_calls,2,c106C15,114,0.0003380624984856695,2015,0.000676124996971339
route,parallel_fixed_exact_calls,2,c106C15,1149,0.0005347295009414665,2015,0.001069459001882933
route,parallel_fixed_exact_calls,2,c106C15,1163,0.0006081454921513796,2015,0.0012162909843027592
route,parallel_fixed_exact_calls,61,c106C15,175,0.002270753393770333,2015,0.1385159570199903
route,parallel_fixed_exact_calls,3,c106C15,188,0.0002710276651972284,2015,0.0008130829955916852
route,parallel_fixed_exact_calls,2,c106C15,189,0.0003763750064535998,2015,0.0007527500129071996
route,parallel_fixed_exact_calls,2,c106C15,204,0.0003422290028538555,2015,0.000684458005707711
route,parallel_fixed_exact_calls,2,c106C15,219,0.0005318539988365956,2015,0.0010637079976731911
route,parallel_fixed_exact_calls,15,c106C15,221,5.8555666085643074e-05,2015,0.0008783349912846461
route,parallel_fixed_exact_calls,1,c106C15,357,0.0007770000083837658,2015,0.0007770000083837658
route,parallel_fixed_exact_calls,93,c106C15,400,0.0014895739355212157,2015,0.13853037600347307
route,parallel_fixed_exact_calls,5,c106C15,517,0.00020033320179209114,2015,0.0010016660089604557
route,parallel_fixed_exact_calls,1,c106C15,566,0.0021630410046782345,2015,0.0021630410046782345
route,parallel_fixed_exact_calls,116,c106C15,883,0.0011942230600558606,2015,0.13852987496647984
route,parallel_fixed_exact_calls,1,c106C15,969,0.0016437499871244654,2015,0.0016437499871244654
operator,serial_wall_clock,1,c106C15,ejection_chain,7.499911589547992e-07,2015,7.499911589547992e-07
operator,serial_wall_clock,315,c106C15,energy,3.436165727815399e-05,2015,0.010823922042618506
operator,serial_wall_clock,260,c106C15,greedy,5.576377712154331e-05,2015,0.014498582051601261
operator,serial_wall_clock,6,c106C15,initial_solution,0.0008034795027924702,2015,0.004820877016754821
operator,serial_wall_clock,293,c106C15,regret2,4.3951788706205936e-05,2015,0.01287787409091834
operator,serial_wall_clock,1,c106C15,relocate,2.9199873097240925e-07,2015,2.9199873097240925e-07
operator,serial_wall_clock,251,c106C15,route_elimination,1.231059909749969e-06,2015,0.00030899603734724224
operator,serial_wall_clock,195,c106C15,route_merge,1.8844603357884363e-07,2015,3.674697654787451e-05
operator,serial_wall_clock,1,c106C15,route_segment_destroy,3.7500285543501377e-07,2015,3.7500285543501377e-07
operator,serial_wall_clock,95,c106C15,shaw_related,3.245786310320622e-07,2015,3.083496994804591e-05
operator,serial_wall_clock,3,c106C15,standard,3.050032925481598e-07,2015,9.150098776444793e-07
operator,serial_wall_clock,260,c106C15,station_pressure,3.3331508837783566e-07,2015,8.666192297823727e-05
operator,serial_wall_clock,1,c106C15,swap,2.500019036233425e-07,2015,2.500019036233425e-07
operator,serial_wall_clock,249,c106C15,time_window_conflict,3.2477163107519646e-07,2015,8.086813613772392e-05
operator,serial_wall_clock,1,c106C15,two_opt_star,2.090091584250331e-07,2015,2.090091584250331e-07
operator,serial_wall_clock,2221,c106C15,vehicle_count_aware_repair,1.0423510997815712e-06,2015,0.0023150617926148698
operator,serial_wall_clock,211,c106C15,worst_energy_detour,2.606066015010514e-06,2015,0.0005498799291672185
route,serial_wall_clock,14,c106C15,1024,0.00010110700012384248,2015,0.0014154980017337948
route,serial_wall_clock,2,c106C15,1031,0.0004830204925383441,2015,0.0009660409850766882
route,serial_wall_clock,4,c106C15,1037,0.0002628124966577161,2015,0.0010512499866308644
route,serial_wall_clock,2,c106C15,1049,0.0003999995024059899,2015,0.0007999990048119798
route,serial_wall_clock,2,c106C15,114,0.0001538125070510432,2015,0.0003076250141020864
route,serial_wall_clock,2,c106C15,1149,0.00038106249849079177,2015,0.0007621249969815835
route,serial_wall_clock,3,c106C15,1163,0.0002411526656942442,2015,0.0007234579970827326
route,serial_wall_clock,3,c106C15,1191,0.00042734733142424375,2015,0.0012820419942727312
route,serial_wall_clock,9,c106C15,12,2.6444446929316553e-05,2015,0.00023800002236384898
route,serial_wall_clock,7,c106C15,1270,4.139300186320075e-05,2015,0.00028975101304240525
route,serial_wall_clock,19,c106C15,1281,1.584868464545396e-05,2015,0.0003011250082636252
route,serial_wall_clock,2,c106C15,1283,0.0001603960045031272,2015,0.0003207920090062544
route,serial_wall_clock,2,c106C15,1295,0.00017104149446822703,2015,0.00034208298893645406
route,serial_wall_clock,1,c106C15,1309,0.0003311670006951317,2015,0.0003311670006951317
route,serial_wall_clock,4,c106C15,1321,7.454174919985235e-05,2015,0.0002981669967994094
route,serial_wall_clock,1,c106C15,1323,0.00047250000352505594,2015,0.00047250000352505594
route,serial_wall_clock,9,c106C15,1326,2.57778916016428e-05,2015,0.0002320010244147852
route,serial_wall_clock,2,c106C15,1328,0.00025127049593720585,2015,0.0005025409918744117
route,serial_wall_clock,5,c106C15,148,6.517500441987068e-05,2015,0.0003258750220993534
route,serial_wall_clock,674,c106C15,175,2.5503898646754353e-06,2015,0.0017189627687912434
route,serial_wall_clock,77,c106C15,176,9.266842933758707e-06,2015,0.0007135469058994204
route,serial_wall_clock,5,c106C15,186,6.587500392924994e-05,2015,0.0003293750196462497
route,serial_wall_clock,38,c106C15,188,1.2683183549119062e-05,2015,0.00048196097486652434
route,serial_wall_clock,2,c106C15,189,0.00017243750335182995,2015,0.0003448750067036599
route,serial_wall_clock,8,c106C15,197,4.546899799606763e-05,2015,0.000363751983968541
route,serial_wall_clock,4,c106C15,204,8.781224823906086e-05,2015,0.00035124899295624346
route,serial_wall_clock,3,c106C15,210,0.00012462499823110798,2015,0.00037387499469332397
route,serial_wall_clock,2,c106C15,219,0.00045218750165076926,2015,0.0009043750033015385
route,serial_wall_clock,371,c106C15,221,1.8037901045955375e-06,2015,0.0006692061288049445
route,serial_wall_clock,123,c106C15,222,4.721219117594202e-06,2015,0.0005807099514640868
route,serial_wall_clock,13,c106C15,233,3.4442383016889486e-05,2015,0.0004477509792195633
route,serial_wall_clock,2,c106C15,241,0.00020933300402248278,2015,0.00041866600804496557
route,serial_wall_clock,2,c106C15,25,0.0001819794997572899,2015,0.0003639589995145798
route,serial_wall_clock,2,c106C15,264,0.0002752084983512759,2015,0.0005504169967025518
route,serial_wall_clock,15,c106C15,267,8.133333176374436e-06,2015,0.00012199999764561653
route,serial_wall_clock,1,c106C15,28,0.0005314999871188775,2015,0.0005314999871188775
route,serial_wall_clock,2,c106C15,350,6.931250391062349e-05,2015,0.00013862500782124698
route,serial_wall_clock,1,c106C15,357,0.00026945800345856696,2015,0.00026945800345856696
route,serial_wall_clock,9,c106C15,373,4.617099895969861e-05,2015,0.0004155389906372875
route,serial_wall_clock,3,c106C15,38,0.00015781933810406676,2015,0.00047345801431220025
route,serial_wall_clock,37,c106C15,380,6.867080653161817e-06,2015,0.00025408198416698724
route,serial_wall_clock,241,c106C15,395,1.2942821200921576e-06,2015,0.00031192199094220996
route,serial_wall_clock,1088,c106C15,400,1.7679053598840255e-06,2015,0.0019234810315538198
route,serial_wall_clock,3,c106C15,423,0.0002530416677473113,2015,0.0007591250032419339
route,serial_wall_clock,4,c106C15,434,0.00012617724860319868,2015,0.0005047089944127947
route,serial_wall_clock,2,c106C15,480,0.00058870849898085,2015,0.0011774169979617
route,serial_wall_clock,12,c106C15,508,1.0316084323373312e-05,2015,0.00012379301188047975
route,serial_wall_clock,33,c106C15,517,9.571998926923808e-06,2015,0.00031587596458848566
route,serial_wall_clock,1,c106C15,566,0.0014275419962359592,2015,0.0014275419962359592
route,serial_wall_clock,3,c106C15,598,0.0003758749953703955,2015,0.0011276249861111864
route,serial_wall_clock,3,c106C15,603,0.00027404167243124294,2015,0.0008221250172937289
route,serial_wall_clock,2,c106C15,607,0.0004250830097589642,2015,0.0008501660195179284
route,serial_wall_clock,3,c106C15,704,0.0003017223352799192,2015,0.0009051670058397576
route,serial_wall_clock,7,c106C15,708,0.00020058357040397823,2015,0.0014040849928278476
route,serial_wall_clock,3,c106C15,749,0.0002802503392255555,2015,0.0008407510176766664
route,serial_wall_clock,3,c106C15,754,0.00023373600076107928,2015,0.0007012080022832379
route,serial_wall_clock,3,c106C15,857,0.0002644860069267452,2015,0.0007934580207802355
route,serial_wall_clock,17,c106C15,873,5.5345645866028085e-05,2015,0.0009408759797224775
route,serial_wall_clock,1404,c106C15,883,1.326809199281472e-06,2015,0.0018628401157911867
route,serial_wall_clock,1,c106C15,885,0.0011670840031001717,2015,0.0011670840031001717
route,serial_wall_clock,2,c106C15,9,0.0001781250030035153,2015,0.0003562500060070306
route,serial_wall_clock,11,c106C15,903,0.00010134863656606863,2015,0.001114835002226755
route,serial_wall_clock,13,c106C15,927,7.592323191392307e-05,2015,0.000987002014881
route,serial_wall_clock,4,c106C15,957,0.00021409375403891318,2015,0.0008563750161556527
route,serial_wall_clock,7,c106C15,963,0.00022395257214416882,2015,0.0015676680050091818
route,serial_wall_clock,4,c106C15,969,0.00023267700453288853,2015,0.0009307080181315541
route,serial_wall_clock,3,c106C15,980,0.00029387500156493235,2015,0.0008816250046947971
operator,parallel_wall_clock,1,c106C15,ejection_chain,6.249902071431279e-07,2015,6.249902071431279e-07
operator,parallel_wall_clock,315,c106C15,energy,5.930436198555288e-05,2015,0.018680874025449157
operator,parallel_wall_clock,260,c106C15,greedy,8.800224979775242e-05,2015,0.022880584947415628
operator,parallel_wall_clock,6,c106C15,initial_solution,0.06505525649845367,2015,0.39033153899072204
operator,parallel_wall_clock,293,c106C15,regret2,7.777063840755449e-05,2015,0.022786797053413466
operator,parallel_wall_clock,1,c106C15,relocate,3.7500285543501377e-07,2015,3.7500285543501377e-07
operator,parallel_wall_clock,251,c106C15,route_elimination,5.396582110621688e-06,2015,0.0013545421097660437
operator,parallel_wall_clock,195,c106C15,route_merge,1.5533885930497676e-07,2015,3.029107756447047e-05
operator,parallel_wall_clock,1,c106C15,route_segment_destroy,3.7500285543501377e-07,2015,3.7500285543501377e-07
operator,parallel_wall_clock,95,c106C15,shaw_related,2.9956879045226073e-07,2015,2.845903509296477e-05
operator,parallel_wall_clock,3,c106C15,standard,2.0833491968611875e-07,2015,6.250047590583563e-07
operator,parallel_wall_clock,260,c106C15,station_pressure,2.941884584008501e-07,2015,7.648899918422103e-05
operator,parallel_wall_clock,1,c106C15,swap,2.920132828876376e-07,2015,2.920132828876376e-07
operator,parallel_wall_clock,249,c106C15,time_window_conflict,2.7191141913888086e-07,2015,6.770594336558133e-05
operator,parallel_wall_clock,1,c106C15,two_opt_star,3.3300602808594704e-07,2015,3.3300602808594704e-07
operator,parallel_wall_clock,2221,c106C15,vehicle_count_aware_repair,1.3168933768331072e-06,2015,0.002924820189946331
operator,parallel_wall_clock,211,c106C15,worst_energy_detour,4.490967525469395e-06,2015,0.0009475941478740424
route,parallel_wall_clock,14,c106C15,1024,0.00011501778499223292,2015,0.0016102489898912609
route,parallel_wall_clock,2,c106C15,1031,0.0006871875011711381,2015,0.0013743750023422763
route,parallel_wall_clock,4,c106C15,1037,0.0003823647493845783,2015,0.0015294589975383133
route,parallel_wall_clock,2,c106C15,1049,0.0006636874968535267,2015,0.0013273749937070534
route,parallel_wall_clock,2,c106C15,114,0.0003595829984988086,2015,0.0007191659969976172
route,parallel_wall_clock,2,c106C15,1149,0.0005563545055338182,2015,0.0011127090110676363
route,parallel_wall_clock,3,c106C15,1163,0.0004159173307319482,2015,0.0012477519921958447
route,parallel_wall_clock,3,c106C15,1191,0.0005354720002893979,2015,0.0016064160008681938
route,parallel_wall_clock,9,c106C15,12,7.120366434618417e-05,2015,0.0006408329791156575
route,parallel_wall_clock,7,c106C15,1270,0.0001141607146044927,2015,0.0007991250022314489
route,parallel_wall_clock,19,c106C15,1281,5.4162212396285646e-05,2015,0.0010290820355294272
route,parallel_wall_clock,2,c106C15,1283,0.00035497899807523936,2015,0.0007099579961504787
route,parallel_wall_clock,2,c106C15,1295,0.00036595799610950053,2015,0.0007319159922190011
route,parallel_wall_clock,1,c106C15,1309,0.0006578330066986382,2015,0.0006578330066986382
route,parallel_wall_clock,4,c106C15,1321,0.00017118725008913316,2015,0.0006847490003565326
route,parallel_wall_clock,1,c106C15,1323,0.0008796250040177256,2015,0.0008796250040177256
route,parallel_wall_clock,9,c106C15,1326,6.526855738937027e-05,2015,0.0005874170165043324
route,parallel_wall_clock,2,c106C15,1328,0.0006386460008798167,2015,0.0012772920017596334
route,parallel_wall_clock,5,c106C15,148,0.00017557539977133274,2015,0.0008778769988566637
route,parallel_wall_clock,674,c106C15,175,0.00019319725404417511,2015,0.13021494922577403
route,parallel_wall_clock,77,c106C15,176,1.05199996342689e-05,2015,0.0008100399718387052
route,parallel_wall_clock,5,c106C15,186,0.00014560840209014713,2015,0.0007280420104507357
route,parallel_wall_clock,38,c106C15,188,1.967871120493663e-05,2015,0.0007477910257875919
route,parallel_wall_clock,2,c106C15,189,0.0003478959988569841,2015,0.0006957919977139682
route,parallel_wall_clock,8,c106C15,197,8.975537821243051e-05,2015,0.0007180430256994441
route,parallel_wall_clock,4,c106C15,204,0.00020260399833205156,2015,0.0008104159933282062
route,parallel_wall_clock,3,c106C15,210,0.00026359733601566404,2015,0.0007907920080469921
route,parallel_wall_clock,2,c106C15,219,0.0006170420019770972,2015,0.0012340840039541945
route,parallel_wall_clock,371,c106C15,221,2.832134220387656e-06,2015,0.0010507217957638204
route,parallel_wall_clock,123,c106C15,222,7.047790208664851e-06,2015,0.0008668781956657767
route,parallel_wall_clock,13,c106C15,233,5.8916536195633504e-05,2015,0.0007659149705432355
route,parallel_wall_clock,2,c106C15,241,0.0005763750014011748,2015,0.0011527500028023496
route,parallel_wall_clock,2,c106C15,25,0.0003514374984661117,2015,0.0007028749969322234
route,parallel_wall_clock,2,c106C15,264,0.0003244580002501607,2015,0.0006489160005003214
route,parallel_wall_clock,15,c106C15,267,3.208886676778396e-05,2015,0.0004813330015167594
route,parallel_wall_clock,1,c106C15,28,0.000860708998516202,2015,0.000860708998516202
route,parallel_wall_clock,2,c106C15,350,0.00031056199804879725,2015,0.0006211239960975945
route,parallel_wall_clock,1,c106C15,357,0.0013145829871064052,2015,0.0013145829871064052
route,parallel_wall_clock,9,c106C15,373,8.81063331487692e-05,2015,0.0007929569983389229
